                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                 1.1975,                0.63757,                 1.1818,                0.90305,                0.82343,                0.90189,                0.45287,                 1.6011,                0.65092,                 1.5008,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.2162,                0.67311,                 1.1953,                0.85858,                 0.8345,                0.87207,                0.43619,                 1.6022,                0.68439,                  1.525,               0.006139,               0.006139,               0.006139
                     80,                 1.2013,                0.63471,                 1.1807,                0.91603,                0.84154,                0.90398,                0.45173,                 1.5954,                0.65553,                 1.5054,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.2087,                0.66458,                 1.1963,                0.88653,                0.81322,                0.89034,                0.44447,                 1.6412,                0.66026,                  1.551,                0.00604,                0.00604,                0.00604
                     82,                 1.2123,                0.66119,                 1.1984,                0.88386,                0.86161,                0.90811,                0.44487,                 1.6292,                0.65865,                 1.5275,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.1999,                0.64403,                 1.1799,                0.91462,                0.78278,                0.87635,                0.44471,                 1.6135,                0.66912,                  1.476,               0.005941,               0.005941,               0.005941
                     84,                 1.2205,                0.64611,                 1.1916,                0.86185,                0.81671,                0.88186,                 0.4321,                 1.6382,                0.67194,                 1.4999,              0.0058915,              0.0058915,              0.0058915
                     85,                   1.19,                 0.6403,                 1.1694,                0.86555,                0.84429,                0.90466,                0.44406,                 1.6418,                0.65686,                 1.5506,               0.005842,               0.005842,               0.005842
                     86,                 1.1835,                0.64984,                 1.1789,                0.89123,                0.82742,                0.89655,                0.44514,                 1.6294,                0.66813,                 1.5362,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.1998,                0.61542,                 1.1808,                0.89587,                0.87046,                0.91003,                0.46169,                 1.6134,                0.63396,                 1.5222,               0.005743,               0.005743,               0.005743
                     88,                 1.1895,                  0.642,                 1.1738,                0.88436,                0.83438,                0.88436,                0.42862,                 1.6353,                0.70667,                 1.5239,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.2115,                0.64242,                  1.176,                0.84143,                0.80297,                 0.8763,                0.42842,                 1.6737,                0.67656,                 1.5562,               0.005644,               0.005644,               0.005644
                     90,                 1.1677,                0.64599,                 1.1662,                0.87995,                0.81856,                0.87813,                0.43411,                 1.6201,                0.69386,                 1.5409,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.1851,                0.63633,                  1.174,                0.86515,                0.83139,                0.87511,                0.44226,                 1.6152,                0.65842,                  1.517,               0.005545,               0.005545,               0.005545
                     92,                 1.1735,                0.62993,                 1.1772,                0.89463,                0.80519,                0.86355,                0.42513,                 1.6652,                0.67386,                 1.5765,              0.0054955,              0.0054955,              0.0054955
                     93,                 1.1921,                0.62749,                  1.163,                0.85363,                0.84785,                0.86978,                0.41749,                 1.6593,                0.67979,                   1.54,               0.005446,               0.005446,               0.005446
                     94,                  1.177,                0.64513,                 1.1654,                0.87816,                0.82375,                0.89025,                0.44281,                 1.6303,                0.69564,                 1.4992,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.1522,                0.62811,                  1.147,                0.89779,                 0.8418,                0.89839,                0.45361,                 1.6391,                0.67993,                 1.5279,               0.005347,               0.005347,               0.005347
                     96,                 1.1856,                0.64551,                 1.1786,                0.89183,                0.83609,                0.88714,                  0.422,                 1.6685,                0.70499,                 1.5671,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.1691,                0.62585,                 1.1666,                0.88419,                0.85092,                0.89986,                0.43645,                 1.6385,                0.65837,                 1.5379,               0.005248,               0.005248,               0.005248
                     98,                 1.1593,                0.60463,                 1.1521,                0.88602,                 0.8614,                0.90359,                0.43637,                 1.6547,                0.64961,                 1.5542,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.1811,                0.63196,                 1.1714,                0.87478,                 0.8668,                0.89914,                0.44197,                  1.644,                0.66749,                  1.543,               0.005149,               0.005149,               0.005149
                    100,                  1.162,                0.62739,                 1.1613,                0.90544,                 0.8645,                0.91388,                0.43278,                 1.6714,                0.65062,                 1.5836,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.1562,                0.61095,                 1.1659,                 0.8696,                0.86418,                0.90899,                 0.4393,                 1.6668,                0.67669,                 1.5708,                0.00505,                0.00505,                0.00505
                    102,                 1.1684,                0.64871,                 1.1824,                0.86225,                0.81856,                0.87386,                 0.4279,                 1.6984,                0.67749,                 1.6087,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.1602,                0.61928,                 1.1608,                 0.8923,                0.86872,                 0.8917,                0.44251,                 1.6842,                0.63012,                 1.5878,               0.004951,               0.004951,               0.004951
                    104,                 1.1562,                 0.6166,                 1.1516,                0.89671,                0.80261,                0.87715,                0.42947,                 1.6871,                0.66081,                 1.5547,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.1536,                 0.6378,                 1.1589,                0.88833,                0.81057,                0.88132,                0.43147,                 1.6645,                0.66629,                 1.5473,               0.004852,               0.004852,               0.004852
                    106,                 1.1483,                0.62193,                 1.1581,                0.88646,                0.78193,                0.86419,                0.42097,                 1.6894,                0.67787,                 1.5877,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.1434,                0.61596,                 1.1525,                 0.8601,                0.86346,                0.90589,                0.44205,                 1.6696,                0.66385,                 1.5693,               0.004753,               0.004753,               0.004753
                    108,                 1.1387,                0.62471,                 1.1414,                0.87429,                0.81382,                0.88263,                0.43373,                 1.6177,                0.69416,                 1.5068,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.1383,                0.62531,                 1.1592,                0.87498,                0.81486,                0.87124,                 0.4239,                 1.6585,                0.68801,                 1.5917,               0.004654,               0.004654,               0.004654
                    110,                 1.1483,                0.62046,                 1.1604,                 0.8732,                0.85916,                0.89251,                0.42368,                 1.7023,                0.66498,                 1.6351,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.1465,                0.62254,                 1.1617,                 0.8625,                0.86374,                0.91122,                0.44138,                 1.6473,                0.65873,                 1.5795,               0.004555,               0.004555,               0.004555
                    112,                 1.1349,                 0.6014,                 1.1467,                0.89665,                0.81741,                0.88988,                0.44497,                 1.6382,                0.64548,                  1.549,              0.0045055,              0.0045055,              0.0045055
