                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.3939,                0.79701,                 1.4904,                 0.7152,                0.81539,                0.79119,                0.40628,                 1.5703,                0.81576,                 1.6527,               0.005941,               0.005941,               0.005941
                     84,                 1.4161,                0.79824,                 1.4931,                0.86959,                 0.8353,                0.90708,                0.45498,                 1.5783,                0.79215,                 1.6507,              0.0058915,              0.0058915,              0.0058915
                     85,                 1.3997,                0.78371,                 1.4703,                  0.855,                0.86186,                0.91104,                0.44489,                 1.6107,                0.76484,                 1.6816,               0.005842,               0.005842,               0.005842
                     86,                 1.4023,                0.80967,                 1.4704,                0.91401,                0.80721,                0.89412,                0.44418,                  1.587,                0.77185,                 1.6543,              0.0057925,              0.0057925,              0.0057925
                     87,                 1.4006,                0.77446,                 1.4701,                0.90315,                0.84071,                0.90433,                0.44922,                 1.6241,                0.72385,                 1.6778,               0.005743,               0.005743,               0.005743
                     88,                 1.4001,                0.79526,                 1.4663,                0.87059,                0.81721,                0.87405,                0.44224,                  1.606,                0.77302,                 1.6691,              0.0056935,              0.0056935,              0.0056935
                     89,                 1.4109,                 0.7915,                  1.475,                0.86409,                0.84387,                0.88295,                0.44318,                 1.5966,                0.75169,                 1.6715,               0.005644,               0.005644,               0.005644
                     90,                 1.3819,                0.80004,                 1.4656,                0.85473,                  0.837,                0.89401,                0.44201,                 1.5848,                0.75596,                 1.6377,              0.0055945,              0.0055945,              0.0055945
                     91,                 1.3982,                0.79742,                 1.4738,                0.83446,                0.82612,                0.87079,                0.43855,                 1.6137,                0.77991,                 1.6669,               0.005545,               0.005545,               0.005545
                     92,                 1.3821,                0.80446,                 1.4802,                0.89659,                0.83847,                0.91588,                0.46871,                 1.5627,                0.71802,                 1.6293,              0.0054955,              0.0054955,              0.0054955
                     93,                  1.411,                0.78262,                 1.4689,                0.86917,                0.82421,                0.87195,                0.43066,                 1.6107,                0.80558,                 1.6677,               0.005446,               0.005446,               0.005446
                     94,                 1.3965,                0.78424,                 1.4707,                0.89407,                0.82702,                0.91097,                0.45309,                 1.6071,                0.73648,                 1.6789,              0.0053965,              0.0053965,              0.0053965
                     95,                 1.3767,                0.78112,                 1.4543,                0.89262,                0.83662,                0.91575,                0.45129,                 1.6074,                0.73752,                 1.6605,               0.005347,               0.005347,               0.005347
                     96,                 1.4063,                0.80779,                 1.4877,                0.87872,                0.82323,                0.89863,                0.44116,                 1.6354,                0.77631,                 1.7017,              0.0052975,              0.0052975,              0.0052975
                     97,                 1.3751,                0.77481,                 1.4591,                0.85007,                0.84664,                0.89244,                0.45082,                 1.6045,                0.73247,                 1.6737,               0.005248,               0.005248,               0.005248
                     98,                 1.3634,                0.76735,                 1.4503,                 0.8733,                 0.8448,                0.90357,                0.45155,                 1.5798,                  0.737,                 1.6375,              0.0051985,              0.0051985,              0.0051985
                     99,                 1.3962,                0.78525,                 1.4746,                0.88351,                 0.8543,                0.89597,                0.45453,                 1.5822,                0.72704,                 1.6484,               0.005149,               0.005149,               0.005149
                    100,                 1.3861,                0.78788,                 1.4565,                0.85218,                0.84071,                0.89351,                0.43217,                  1.641,                0.73893,                 1.6924,              0.0050995,              0.0050995,              0.0050995
                    101,                 1.3733,                0.77065,                 1.4487,                0.82471,                0.84611,                0.87873,                0.43546,                 1.6133,                0.76189,                 1.6637,                0.00505,                0.00505,                0.00505
                    102,                 1.3933,                0.79744,                 1.4786,                0.85718,                0.82638,                0.88853,                0.44505,                 1.5997,                0.76043,                 1.6498,              0.0050005,              0.0050005,              0.0050005
                    103,                 1.3793,                 0.7687,                 1.4573,                0.90005,                0.86101,                0.91232,                0.44174,                 1.6003,                0.73228,                 1.6658,               0.004951,               0.004951,               0.004951
                    104,                 1.3752,                 0.7682,                  1.445,                0.88366,                0.83438,                0.88109,                0.44655,                 1.6064,                0.74759,                 1.6525,              0.0049015,              0.0049015,              0.0049015
                    105,                  1.382,                0.80104,                 1.4678,                0.89236,                0.82343,                0.89381,                0.44497,                   1.61,                0.73148,                 1.6701,               0.004852,               0.004852,               0.004852
                    106,                 1.3648,                 0.7742,                 1.4563,                0.88011,                 0.8113,                0.87452,                0.43129,                   1.62,                0.76274,                 1.6735,              0.0048025,              0.0048025,              0.0048025
                    107,                 1.3708,                0.78794,                 1.4567,                0.86857,                0.84704,                0.90079,                0.43404,                 1.6031,                0.74749,                 1.6846,               0.004753,               0.004753,               0.004753
                    108,                  1.381,                0.77717,                 1.4458,                0.85023,                 0.7888,                0.84956,                0.41862,                 1.6172,                0.78411,                 1.6727,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.3638,                0.77304,                 1.4475,                0.84554,                0.83754,                 0.8886,                0.44636,                  1.592,                0.73835,                 1.6403,               0.004654,               0.004654,               0.004654
                    110,                 1.3805,                0.78558,                 1.4607,                0.92582,                0.86958,                0.92871,                0.44808,                 1.6016,                0.74236,                 1.6666,              0.0046045,              0.0046045,              0.0046045
                    111,                  1.379,                0.78536,                 1.4659,                0.86683,                0.82461,                0.89632,                  0.448,                 1.6052,                0.74798,                 1.6558,               0.004555,               0.004555,               0.004555
                    112,                   1.37,                0.76739,                 1.4421,                0.91557,                0.84194,                0.92164,                0.45108,                 1.6277,                0.72379,                 1.6674,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3541,                0.77378,                 1.4154,                0.90267,                0.81895,                0.90177,                0.45993,                 1.5943,                0.72501,                 1.6271,               0.004456,               0.004456,               0.004456
                    114,                 1.3481,                0.77518,                 1.4383,                0.89886,                0.79864,                0.88394,                0.44325,                 1.6108,                  0.741,                  1.669,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3438,                0.76438,                 1.4253,                0.79129,                0.82269,                0.81547,                0.41386,                 1.6131,                0.78718,                 1.6703,               0.004357,               0.004357,               0.004357
                    116,                 1.3649,                0.77563,                 1.4323,                0.84659,                0.85785,                0.90062,                  0.448,                 1.6186,                0.71771,                 1.6558,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3472,                0.76418,                 1.4266,                0.89316,                0.85838,                0.91836,                0.44931,                 1.6219,                0.75233,                 1.6744,               0.004258,               0.004258,               0.004258
