                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.2882,                0.71001,                  1.234,                0.89513,                0.89411,                0.91438,                 0.4439,                 1.6063,                0.66385,                   1.47,               0.007327,               0.007327,               0.007327
                     56,                 1.2804,                0.69476,                 1.2253,                0.85326,                0.86115,                0.89247,                0.44567,                 1.5797,                0.68366,                 1.4552,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2645,                  0.698,                 1.2221,                0.94635,                0.80116,                0.88155,                0.44115,                 1.5959,                0.68344,                 1.4812,               0.007228,               0.007228,               0.007228
                     58,                  1.271,                  0.714,                 1.2309,                0.92057,                  0.832,                0.89915,                0.43479,                 1.6085,                0.70844,                 1.4808,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.2663,                 0.6875,                 1.2042,                0.92975,                0.85581,                0.92945,                0.46553,                 1.5814,                0.68338,                 1.4501,               0.007129,               0.007129,               0.007129
                     60,                 1.2767,                0.69988,                 1.2214,                0.94103,                0.83121,                0.91984,                0.46115,                 1.5714,                0.67213,                 1.4295,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.2663,                0.69534,                 1.2077,                0.92935,                0.83754,                0.91788,                0.46204,                 1.5745,                0.65347,                 1.4299,                0.00703,                0.00703,                0.00703
                     62,                 1.2476,                0.66655,                 1.1937,                0.90804,                0.86656,                0.91904,                0.46417,                 1.5676,                0.62099,                 1.4267,              0.0069805,              0.0069805,              0.0069805
                     63,                  1.264,                 0.6789,                 1.2133,                0.92937,                0.83292,                0.92179,                0.46079,                 1.5857,                0.64756,                 1.4556,               0.006931,               0.006931,               0.006931
                     64,                  1.253,                0.68789,                 1.2157,                0.92875,                0.81763,                0.91927,                0.45516,                  1.608,                0.67478,                 1.4786,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.2569,                0.70233,                 1.2137,                0.90557,                0.84583,                 0.9131,                0.45722,                 1.5942,                0.65362,                 1.4257,               0.006832,               0.006832,               0.006832
                     66,                 1.2619,                0.67305,                 1.1995,                0.92333,                0.83973,                0.91803,                0.44373,                 1.6317,                0.66949,                 1.5041,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.2441,                0.68635,                 1.2073,                0.83341,                0.80234,                0.86177,                0.40973,                 1.6489,                0.75766,                 1.5151,               0.006733,               0.006733,               0.006733
                     68,                 1.2405,                0.68185,                 1.2015,                0.89893,                0.84562,                0.90075,                0.45803,                 1.5913,                0.65477,                 1.4601,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.2375,                0.67225,                 1.2084,                0.88086,                0.84071,                0.88238,                0.45462,                 1.5938,                0.63812,                 1.4732,               0.006634,               0.006634,               0.006634
